"File","ChannelID","DisplayName","ProgrammeCount","Excluded"
"open-epg-au.xml","10 / ATV.au","1","83","False"
"open-epg-au.xml","10 Comedy / M1S.au","1","108","False"
"open-epg-au.xml","10 Comedy.au","1","126","False"
"open-epg-au.xml","10 Drama / OHM.au","1","73","False"
"open-epg-au.xml","10 Drama.au","1","89","False"
"open-epg-au.xml","10 HD / AVH.au","1","83","True"
"open-epg-au.xml","10.au","1","0","False"
"open-epg-au.xml","11.au","1","0","False"
"open-epg-au.xml","2010s V23.au","2","9","True"
"open-epg-au.xml","60s Hits V10.au","6","9","True"
"open-epg-au.xml","7.au","7","0","False"
"open-epg-au.xml","7Bravo / 7BVV.au","7","56","False"
"open-epg-au.xml","7Bravo.au","7","66","False"
"open-epg-au.xml","7bravo.au","7","66","False"
"open-epg-au.xml","7flix / FLV.au","7","70","False"
"open-epg-au.xml","7flix.au","7","83","False"
"open-epg-au.xml","7flix.au","7","83","False"
"open-epg-au.xml","7HD / DSM.au","7","45","True"
"open-epg-au.xml","7HD.au","7","0","True"
"open-epg-au.xml","7mate HD / MFNANZ.au","7","63","True"
"open-epg-au.xml","7mate.au","7","77","True"
"open-epg-au.xml","7MATE.au","7","77","True"
"open-epg-au.xml","7TWO / 7TWO.au","7","67","False"
"open-epg-au.xml","7TWO.au","7","83","False"
"open-epg-au.xml","7TWO.au","7","83","False"
"open-epg-au.xml","9.au","9","0","False"
"open-epg-au.xml","90s Soft Pop / V20.au","9","10","True"
"open-epg-au.xml","90s Soft Pop V20.au","9","9","True"
"open-epg-au.xml","9Gem / HNM.au","9","64","False"
"open-epg-au.xml","9Gem HD / 9Gem HD.au","9","0","True"
"open-epg-au.xml","9Go! / GOV.au","9","79","False"
"open-epg-au.xml","9HD / HM9.au","9","54","True"
"open-epg-au.xml","9HD.au","9","0","True"
"open-epg-au.xml","9Life / LM9.au","9","70","False"
"open-epg-au.xml","9Life.au","9","81","True"
"open-epg-au.xml","9Life.au","9","81","True"
"open-epg-au.xml","9Rush / 9Rush.au","9","68","False"
"open-epg-au.xml","9Rush.au","9","0","False"
"open-epg-au.xml","ABC Entertains / ABC3 Vic.au","A","74","True"
"open-epg-au.xml","ABC Entertains.au","A","137","False"
"open-epg-au.xml","ABC Kids / ABC Family.au","A","280","True"
"open-epg-au.xml","ABC Kids/ABC Family / ABC Kids/ABC TV Plus.au","A","43","True"
"open-epg-au.xml","ABC NEWS / MHA.au","A","66","True"
"open-epg-au.xml","ABC NEWS.au","A","96","True"
"open-epg-au.xml","ABC TV / ABC TV.au","A","62","False"
"open-epg-au.xml","ABC TV ABC TV.au","A","60","False"
"open-epg-au.xml","ABC TV HD / ABC TV.au","A","62","True"
"open-epg-au.xml","ABC TV HD.au","A","67","True"
"open-epg-au.xml","ABC TV.au","A","67","False"
"open-epg-au.xml","ABC1.au","A","13","True"
"open-epg-au.xml","ABC2.au","A","15","True"
"open-epg-au.xml","ABC3.au","A","22","True"
"open-epg-au.xml","ABC4KIDS.au","A","55","True"
"open-epg-au.xml","ABCHD.au","A","13","True"
"open-epg-au.xml","ABCN.au","A","38","True"
"open-epg-au.xml","Action / SHA.au","A","0","False"
"open-epg-au.xml","Action HD / STN.au","A","28","True"
"open-epg-au.xml","Action HD STN.au","A","27","True"
"open-epg-au.xml","Action SHA.au","A","0","False"
"open-epg-au.xml","Action+2 / MTA.au","A","28","False"
"open-epg-au.xml","Action+2 MTA.au","A","27","False"
"open-epg-au.xml","Al Jazeera English / AJI.au","A","96","True"
"open-epg-au.xml","Al Jazeera English AJI.au","A","94","True"
"open-epg-au.xml","Almost Acoustic Pop V06.au","A","9","True"
"open-epg-au.xml","Almost Acoustic V13.au","A","9","True"
"open-epg-au.xml","Animal Planet / ANI.au","A","60","False"
"open-epg-au.xml","Animal Planet ANI.au","A","59","False"
"open-epg-au.xml","ARENA / ARN.au","A","69","True"
"open-epg-au.xml","ARENA +2 / ARN2.au","A","67","True"
"open-epg-au.xml","ARENA +2 ARN2.au","A","66","True"
"open-epg-au.xml","ARENA ARN.au","A","66","True"
"open-epg-au.xml","ARENA HD / ARD.au","A","0","True"
"open-epg-au.xml","ARENA HD ARD.au","A","0","True"
"open-epg-au.xml","AURORA / AUR.au","A","97","True"
"open-epg-au.xml","AURORA AUR.au","A","94","True"
"open-epg-au.xml","Aussie Classics ACS.au","A","44","True"
"open-epg-au.xml","Aussie Classics HD ACH.au","A","44","True"
"open-epg-au.xml","Australian Played NAP.au","A","12","True"
"open-epg-au.xml","Blender Beats V11.au","B","9","True"
"open-epg-au.xml","Bloomberg / BLA.au","B","60","True"
"open-epg-au.xml","Bloomberg BLA.au","B","59","True"
"open-epg-au.xml","Boxsets / BXS.au","B","0","True"
"open-epg-au.xml","Boxsets BXS.au","B","0","True"
"open-epg-au.xml","Boxsets HD / BXD.au","B","65","True"
"open-epg-au.xml","Boxsets HD BXD.au","B","63","True"
"open-epg-au.xml","British / FSU.au","B","0","False"
"open-epg-au.xml","British + 2 / FS2.au","B","45","False"
"open-epg-au.xml","British + 2 FS2.au","B","44","False"
"open-epg-au.xml","British Cinema / BCS.au","B","32","False"
"open-epg-au.xml","British Cinema BCS.au","B","31","False"
"open-epg-au.xml","British Cinema HD BCH.au","B","31","True"
"open-epg-au.xml","British FSU.au","B","0","False"
"open-epg-au.xml","British HD / FSL.au","B","45","True"
"open-epg-au.xml","British HD FSL.au","B","43","True"
"open-epg-au.xml","CGTN / CCTV.au","C","97","True"
"open-epg-au.xml","CGTN CCTV.au","C","93","True"
"open-epg-au.xml","CGTN-Documentary / CCD.au","C","74","False"
"open-epg-au.xml","CGTN-Documentary CCD.au","C","71","False"
"open-epg-au.xml","Channel 31 / C31.au","C","86","False"
"open-epg-au.xml","Chill Pop Hits V17.au","C","9","True"
"open-epg-au.xml","Classics / FKC.au","C","73","True"
"open-epg-au.xml","Classics +2 / FKC2.au","C","73","True"
"open-epg-au.xml","Classics +2 FKC2.au","C","70","True"
"open-epg-au.xml","Classics FKC.au","C","70","True"
"open-epg-au.xml","Club VH1.au","C","16","True"
"open-epg-au.xml","CMC CMT.au","C","16","False"
"open-epg-au.xml","CNBC / CNBC.au","C","95","False"
"open-epg-au.xml","CNBC CNBC.au","C","92","False"
"open-epg-au.xml","CNN / CNN.au","C","74","False"
"open-epg-au.xml","CNN CNN.au","C","72","False"
"open-epg-au.xml","Comedy / HIT.au","C","118","False"
"open-epg-au.xml","Comedy / SHY.au","C","0","False"
"open-epg-au.xml","Comedy +2 / HI2.au","C","118","False"
"open-epg-au.xml","Comedy +2 HI2.au","C","115","False"
"open-epg-au.xml","Comedy HD / HID.au","C","0","True"
"open-epg-au.xml","Comedy HD / MO1.au","C","33","True"
"open-epg-au.xml","Comedy HD HID.au","C","0","True"
"open-epg-au.xml","Comedy HD MO1.au","C","32","True"
"open-epg-au.xml","Comedy HIT.au","C","115","False"
"open-epg-au.xml","Comedy SHY.au","C","0","False"
"open-epg-au.xml","Country Classics V25.au","C","9","True"
"open-epg-au.xml","Crime / IOI.au","C","59","False"
"open-epg-au.xml","Crime +2 / IOI2.au","C","59","False"
"open-epg-au.xml","Crime +2 IOI2.au","C","58","False"
"open-epg-au.xml","Crime HD / FCH.au","C","0","True"
"open-epg-au.xml","Crime HD FCH.au","C","0","True"
"open-epg-au.xml","Crime IOI.au","C","58","False"
"open-epg-au.xml","Dance Hits V22.au","D","9","True"
"open-epg-au.xml","Daystar / DAS.au","D","106","False"
"open-epg-au.xml","Daystar DAS.au","D","103","False"
"open-epg-au.xml","Deep Calm V15.au","D","9","True"
"open-epg-au.xml","Discovery Channel / DIS.au","D","52","False"
"open-epg-au.xml","Discovery Channel +2 / DS2.au","D","53","False"
"open-epg-au.xml","Discovery Channel +2 DS2.au","D","52","False"
"open-epg-au.xml","Discovery Channel DIS.au","D","52","False"
"open-epg-au.xml","Discovery HD / DHD.au","D","0","True"
"open-epg-au.xml","Discovery HD DHD.au","D","0","True"
"open-epg-au.xml","Discovery Turbo / DIT.au","D","70","False"
"open-epg-au.xml","Discovery Turbo +2 / DI2.au","D","70","False"
"open-epg-au.xml","Discovery Turbo +2 DI2.au","D","69","False"
"open-epg-au.xml","Discovery Turbo DIT.au","D","68","False"
"open-epg-au.xml","Docplay / DPS.au","D","0","False"
"open-epg-au.xml","Docplay DPS.au","D","0","False"
"open-epg-au.xml","Docplay HD / DPH.au","D","30","True"
"open-epg-au.xml","Docplay HD DPH.au","D","30","True"
"open-epg-au.xml","Drama / MO6.au","D","0","False"
"open-epg-au.xml","Drama HD / MO5.au","D","29","True"
"open-epg-au.xml","Drama HD MO5.au","D","28","True"
"open-epg-au.xml","Drama MO6.au","D","0","False"
"open-epg-au.xml","DreamWorks / DRM.au","D","123","False"
"open-epg-au.xml","DreamWorks DRM.au","D","120","False"
"open-epg-au.xml","Easy Hits V14.au","E","9","True"
"open-epg-au.xml","ESPN / ESP.au","E","42","True"
"open-epg-au.xml","ESPN ESP.au","E","39","True"
"open-epg-au.xml","ESPN HD / ESPN HD.au","E","0","True"
"open-epg-au.xml","ESPN HD ESPN HD.au","E","0","True"
"open-epg-au.xml","ESPN2 / ESPN2.au","E","0","True"
"open-epg-au.xml","ESPN2 ESPN2.au","E","0","True"
"open-epg-au.xml","ESPN2HD / ESPN.au","E","41","True"
"open-epg-au.xml","ESPN2HD ESPN.au","E","38","True"
"open-epg-au.xml","EXPO / EXPO.au","E","87","True"
"open-epg-au.xml","EXPO EXPO.au","E","85","True"
"open-epg-au.xml","Extra / Extra.au","E","113","False"
"open-epg-au.xml","Family / Family.au","F","33","True"
"open-epg-au.xml","Family +2 / MTF.au","F","34","True"
"open-epg-au.xml","Family +2 MTF.au","F","33","True"
"open-epg-au.xml","Family Family.au","F","32","True"
"open-epg-au.xml","Family HD / MO7.au","F","0","True"
"open-epg-au.xml","Family HD MO7.au","F","0","True"
"open-epg-au.xml","Famous / SAR.au","F","0","True"
"open-epg-au.xml","Famous HD / HAR.au","F","119","True"
"open-epg-au.xml","Famous HD HAR.au","F","116","True"
"open-epg-au.xml","Famous SAR.au","F","0","True"
"open-epg-au.xml","Fashion TV FHT.au","F","0","False"
"open-epg-au.xml","FOX Cricket / FS1.au","F","0","True"
"open-epg-au.xml","FOX Cricket FS1.au","F","0","True"
"open-epg-au.xml","FOX Cricket HD / F1D.au","F","63","True"
"open-epg-au.xml","FOX Cricket HD F1D.au","F","61","True"
"open-epg-au.xml","FOX FOOTY / FAF.au","F","0","True"
"open-epg-au.xml","FOX FOOTY FAF.au","F","0","True"
"open-epg-au.xml","FOX FOOTY HD / FOX FOOTY HD.au","F","45","True"
"open-epg-au.xml","FOX FOOTY HD FOX FOOTY HD.au","F","44","True"
"open-epg-au.xml","FOX League / SP2.au","F","0","True"
"open-epg-au.xml","FOX League HD / F2D.au","F","76","True"
"open-epg-au.xml","FOX League HD F2D.au","F","74","True"
"open-epg-au.xml","FOX League SP2.au","F","0","True"
"open-epg-au.xml","FOX NEWS / NEWS.au","F","57","True"
"open-epg-au.xml","Fox News HD / FNH.au","F","0","True"
"open-epg-au.xml","Fox News HD FNH.au","F","0","True"
"open-epg-au.xml","FOX NEWS NEWS.au","F","55","True"
"open-epg-au.xml","FOX One.au","F","0","True"
"open-epg-au.xml","FOX Showcase.au","F","67","False"
"open-epg-au.xml","FOX SPORTS 503 / FS3.au","F","0","True"
"open-epg-au.xml","FOX SPORTS 503 FS3.au","F","0","True"
"open-epg-au.xml","FOX SPORTS 503 HD / F3D.au","F","40","True"
"open-epg-au.xml","FOX SPORTS 503 HD F3D.au","F","39","True"
"open-epg-au.xml","FOX SPORTS 505 / FSP.au","F","63","True"
"open-epg-au.xml","FOX SPORTS 505 FSP.au","F","61","True"
"open-epg-au.xml","FOX SPORTS 505 HD / F4D.au","F","0","True"
"open-epg-au.xml","FOX SPORTS 505 HD F4D.au","F","0","True"
"open-epg-au.xml","FOX SPORTS 506 / SPEED.au","F","0","True"
"open-epg-au.xml","FOX SPORTS 506 HD / SPE.au","F","53","True"
"open-epg-au.xml","FOX SPORTS 506 HD SPE.au","F","52","True"
"open-epg-au.xml","FOX SPORTS 506 SPEED.au","F","0","True"
"open-epg-au.xml","FOX SPORTS MORE / FSS.au","F","0","True"
"open-epg-au.xml","FOX SPORTS MORE FSS.au","F","0","True"
"open-epg-au.xml","FOX SPORTS MORE HD / FSM.au","F","37","True"
"open-epg-au.xml","FOX SPORTS MORE HD FSM.au","F","36","True"
"open-epg-au.xml","FOX SPORTS News / FSN.au","F","112","True"
"open-epg-au.xml","FOX SPORTS News FSN.au","F","109","True"
"open-epg-au.xml","FOX SPORTS News HD / FSD.au","F","0","True"
"open-epg-au.xml","FOX SPORTS News HD FSD.au","F","0","True"
"open-epg-au.xml","Fox Sports UHD 1 / K01.au","F","14","True"
"open-epg-au.xml","Fox Sports UHD 1 K01.au","F","14","True"
"open-epg-au.xml","FOX8 / FOX.au","F","0","True"
"open-epg-au.xml","FOX8 +2 / FOX82.au","F","78","False"
"open-epg-au.xml","FOX8 +2 FOX82.au","F","76","False"
"open-epg-au.xml","FOX8 FOX.au","F","0","True"
"open-epg-au.xml","FOX8 HD / FOX.au","F","78","True"
"open-epg-au.xml","FOX8 HD FOX.au","F","77","True"
"open-epg-au.xml","Foxtel Movies Action HD.au","F","0","True"
"open-epg-au.xml","Foxtel Movies Action.au","F","34","False"
"open-epg-au.xml","Foxtel Movies Comedy HD.au","F","0","True"
"open-epg-au.xml","Foxtel Movies Drama HD.au","F","0","True"
"open-epg-au.xml","Foxtel Movies Drama.au","F","33","False"
"open-epg-au.xml","Foxtel Movies Family.au","F","0","True"
"open-epg-au.xml","Foxtel Movies Greats HD.au","F","0","True"
"open-epg-au.xml","Foxtel Movies Greats.au","F","33","False"
"open-epg-au.xml","Foxtel Movies Hits / MVS.au","F","0","True"
"open-epg-au.xml","Foxtel Movies Hits HD / MVD.au","F","35","True"
"open-epg-au.xml","Foxtel Movies Hits HD MVD.au","F","34","True"
"open-epg-au.xml","Foxtel Movies Hits MVS.au","F","0","True"
"open-epg-au.xml","Foxtel Movies Premiere HD.au","F","0","True"
"open-epg-au.xml","Foxtel Movies Romance HD.au","F","0","True"
"open-epg-au.xml","Foxtel Movies Romance.au","F","35","False"
"open-epg-au.xml","Foxtel Movies Ultra HD / K02.au","F","28","True"
"open-epg-au.xml","Foxtel Movies Ultra HD K02.au","F","27","True"
"open-epg-au.xml","Foxtel Movies Ultra HD.au","F","32","True"
"open-epg-au.xml","FOXTEL One / F1S.au","F","0","True"
"open-epg-au.xml","FOXTEL One +2 / F12.au","F","61","False"
"open-epg-au.xml","FOXTEL One +2 F12.au","F","60","False"
"open-epg-au.xml","FOXTEL One F1S.au","F","0","True"
"open-epg-au.xml","FOXTEL One HD / F1H.au","F","61","True"
"open-epg-au.xml","FOXTEL One HD F1H.au","F","60","True"
"open-epg-au.xml","FOXTEL One HD.au","F","0","True"
"open-epg-au.xml","GB News GBN.au","G","28","True"
"open-epg-au.xml","gecko / SpreeTV.au","g","106","True"
"open-epg-au.xml","GEM.au","G","75","True"
"open-epg-au.xml","GEM.au","G","75","True"
"open-epg-au.xml","GO.au","G","88","True"
"open-epg-au.xml","GO.au","G","88","True"
"open-epg-au.xml","Good Vibes V01.au","G","9","True"
"open-epg-au.xml","GOOD. / ACC.au","G","76","True"
"open-epg-au.xml","GOOD. ACC.au","G","73","True"
"open-epg-au.xml","Haunt TV / HTV.au","H","78","False"
"open-epg-au.xml","Haunt TV HTV.au","H","76","False"
"open-epg-au.xml","Indie and Alt V09.au","I","9","True"
"open-epg-au.xml","Investigation Discovery / DID.au","I","61","False"
"open-epg-au.xml","Investigation Discovery DID.au","I","60","False"
"open-epg-au.xml","Kids NMU.au","K","11","True"
"open-epg-au.xml","LifeStyle Channel / LST.au","L","58","False"
"open-epg-au.xml","LifeStyle Channel +2 / LST2.au","L","58","False"
"open-epg-au.xml","LifeStyle Channel +2 LST2.au","L","57","False"
"open-epg-au.xml","LifeStyle Channel LST.au","L","57","False"
"open-epg-au.xml","LifeStyle FOOD / FOO.au","L","64","False"
"open-epg-au.xml","LifeStyle FOOD +2 / LF2.au","L","65","False"
"open-epg-au.xml","LifeStyle FOOD +2 LF2.au","L","63","False"
"open-epg-au.xml","LifeStyle FOOD FOO.au","L","63","False"
"open-epg-au.xml","Lifestyle Food HD / LFH.au","L","0","True"
"open-epg-au.xml","Lifestyle Food HD LFH.au","L","0","True"
"open-epg-au.xml","LifeStyle HD / LifeStyle HD.au","L","0","True"
"open-epg-au.xml","LifeStyle HD LifeStyle HD.au","L","0","True"
"open-epg-au.xml","LifeStyle HOME / LifeStyle HOME.au","L","73","False"
"open-epg-au.xml","Lifestyle Home HD / LHH.au","L","0","True"
"open-epg-au.xml","Lifestyle Home HD LHH.au","L","0","True"
"open-epg-au.xml","LifeStyle HOME LifeStyle HOME.au","L","72","False"
"open-epg-au.xml","Love Pets / LPF.au","L","86","False"
"open-epg-au.xml","Love Pets LPF.au","L","84","False"
"open-epg-au.xml","Max NRW.au","M","11","False"
"open-epg-au.xml","More Pop Up Hits HD TRH.au","M","13","True"
"open-epg-au.xml","More Pop Up Hits TRS.au","M","0","True"
"open-epg-au.xml","Movies Family.au","M","0","True"
"open-epg-au.xml","Movies Greats / GRR.au","M","0","False"
"open-epg-au.xml","Movies Greats GRR.au","M","0","False"
"open-epg-au.xml","Movies Greats HD / GRE.au","M","29","True"
"open-epg-au.xml","Movies Greats HD GRE.au","M","28","True"
"open-epg-au.xml","Movies Life HD / LMH.au","M","10","True"
"open-epg-au.xml","Movies Life HD LMH.au","M","9","True"
"open-epg-au.xml","MTV / MTV.au","M","0","False"
"open-epg-au.xml","MTV MTV.au","M","0","False"
"open-epg-au.xml","NHK / NHK.au","N","85","False"
"open-epg-au.xml","NHK NHK.au","N","82","False"
"open-epg-au.xml","Nick Jr / NJR.au","N","90","True"
"open-epg-au.xml","Nick Jr NJR.au","N","86","True"
"open-epg-au.xml","Nickelodeon / 10 SHAKE.au","N","116","True"
"open-epg-au.xml","Nickelodeon.au","N","144","True"
"open-epg-au.xml","Nine / GTV.au","N","54","False"
"open-epg-au.xml","NITV / NVI.au","N","71","False"
"open-epg-au.xml","NITV HD / NH5.au","N","71","True"
"open-epg-au.xml","NITV.au","N","105","True"
"open-epg-au.xml","NITV.au","N","105","True"
"open-epg-au.xml","Oldskool 90s Hits V18.au","O","9","True"
"open-epg-au.xml","ONE.au","O","0","True"
"open-epg-au.xml","Outdoor Channel / TDR.au","O","94","False"
"open-epg-au.xml","Outdoor Channel TDR.au","O","91","False"
"open-epg-au.xml","Premiere / SHO.au","P","0","True"
"open-epg-au.xml","Premiere +2 / SHO2.au","P","29","False"
"open-epg-au.xml","Premiere +2 SHO2.au","P","28","False"
"open-epg-au.xml","Premiere HD / SOD.au","P","29","True"
"open-epg-au.xml","Premiere HD SOD.au","P","28","True"
"open-epg-au.xml","Premiere SHO.au","P","0","True"
"open-epg-au.xml","Premiere.au","P","34","False"
"open-epg-au.xml","Prime South.au","P","49","False"
"open-epg-au.xml","RACING.COM / RACING.COM.au","R","78","True"
"open-epg-au.xml","Real Crime / CIN.au","R","63","False"
"open-epg-au.xml","Real Crime CIN.au","R","61","False"
"open-epg-au.xml","Real Crime HD / CID.au","R","0","True"
"open-epg-au.xml","Real Crime HD CID.au","R","0","True"
"open-epg-au.xml","Real History HD / HST.au","R","54","True"
"open-epg-au.xml","Real History HD HST.au","R","53","True"
"open-epg-au.xml","Real History SD / HSD.au","R","0","True"
"open-epg-au.xml","Real History SD HSD.au","R","0","True"
"open-epg-au.xml","REAL.LIFE +2 / RL2.au","R","100","False"
"open-epg-au.xml","REAL.LIFE +2 RL2.au","R","97","False"
"open-epg-au.xml","REAL.LIFE HD / RLH.au","R","101","True"
"open-epg-au.xml","REAL.LIFE HD RLH.au","R","98","True"
"open-epg-au.xml","REAL.LIFE SD / RLS.au","R","0","True"
"open-epg-au.xml","REAL.LIFE SD RLS.au","R","0","True"
"open-epg-au.xml","Retro MTC.au","R","14","True"
"open-epg-au.xml","RnB Chill V16.au","R","9","True"
"open-epg-au.xml","RnB Fridays Radio V21.au","R","9","True"
"open-epg-au.xml","RockNRoadtrip V07.au","R","9","True"
"open-epg-au.xml","Romance / SHD.au","R","0","True"
"open-epg-au.xml","Romance HD / MO2.au","R","29","True"
"open-epg-au.xml","Romance HD MO2.au","R","28","True"
"open-epg-au.xml","Romance SHD.au","R","0","True"
"open-epg-au.xml","RTV.au","R","0","True"
"open-epg-au.xml","SBS / SBV.au","S","63","True"
"open-epg-au.xml","SBS Food / SFV.au","S","88","True"
"open-epg-au.xml","SBS Food.au","S","113","True"
"open-epg-au.xml","SBS HD / BSM.au","S","63","True"
"open-epg-au.xml","SBS HD.au","S","93","True"
"open-epg-au.xml","SBS One.au","S","93","True"
"open-epg-au.xml","SBS VICELAND HD / SBS VICELAND HD Vic.au","S","77","True"
"open-epg-au.xml","SBS World Movies / SBS.au","S","31","True"
"open-epg-au.xml","SBS World Movies.au","S","37","True"
"open-epg-au.xml","SBS World Watch / SBSWWV.au","S","90","True"
"open-epg-au.xml","SBS WorldWatch.au","S","98","True"
"open-epg-au.xml","SBS.au","S","0","True"
"open-epg-au.xml","SBS2.au","S","0","True"
"open-epg-au.xml","SBS3.au","S","0","True"
"open-epg-au.xml","SBSHD.au","S","0","True"
"open-epg-au.xml","SBSWW.au","S","0","True"
"open-epg-au.xml","Seven / HSV.au","S","45","False"
"open-epg-au.xml","SHAKE.au","S","0","True"
"open-epg-au.xml","Showcase +2 / SW2.au","S","57","False"
"open-epg-au.xml","Showcase +2 SW2.au","S","55","False"
"open-epg-au.xml","Showcase HD / SHC.au","S","58","True"
"open-epg-au.xml","Showcase HD SHC.au","S","55","True"
"open-epg-au.xml","Showcase HD.au","S","0","True"
"open-epg-au.xml","Showcase SD / SHC.au","S","0","False"
"open-epg-au.xml","Showcase SD SHC.au","S","0","False"
"open-epg-au.xml","Sky News Australia / SKY.au","S","68","True"
"open-epg-au.xml","Sky News Australia SKY.au","S","66","True"
"open-epg-au.xml","Sky News Extra / Sky News Extra.au","S","45","True"
